Station ID,Name,Latitude,Longitude,Number of Bikes Available,Station ID.1,Name.1,Category,LatitudeB,LongitudeB,Distance
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Niza Ent,Night Club,43.253717,-79.862338,0.8296797235677363
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.5170923269526919
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.8323313510503805
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Vavo John's Bar,Bar,43.260077,-79.850198,0.4009140999352303
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.8440698314144682
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.8516760840061008
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.8530569107853363
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,Ideal Vapes,Lounge,43.241421,-79.852798,0.3919314456530516
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,Jax Bar & Grill,Dive Bar,43.249934,-79.848996,0.6081462428987237
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.8688319904777044
hub_596,Wentworth Stairs,43.24487936776345,-79.85186353325844,3,hub_596,Stoneroads Bar & Grill,Bar,43.241259,-79.852724,0.4085555509120852
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Black Forest Inn,Bar,43.254392,-79.861571,0.8806386920763917
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.6592310670131227
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Corktown Tavern,Pub,43.249707,-79.864303,0.7685202862604947
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.596876270377688
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.6016430977302748
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Ideal Vapes,Lounge,43.241421,-79.852798,0.7579493372272307
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Jax Bar & Grill,Dive Bar,43.249934,-79.848996,0.5377631653774988
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Niza Ent,Night Club,43.253717,-79.862338,0.8625106597974377
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.551294878564043
hub_597,Stinson at Blythe,43.2480282225403,-79.8550984051804,0,hub_597,Stoneroads Bar & Grill,Bar,43.241259,-79.852724,0.7768848991066469
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,33 Bowen,Music Venue,43.253973,-79.866276,0.3478821847903528
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Black Forest Inn,Bar,43.254392,-79.861571,0.31673091389927194
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Corktown Tavern,Pub,43.249707,-79.864303,0.24947453766204128
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.3951570665690969
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Mighty Mikes Pub & Billiards,Pool Hall,43.254333,-79.865966,0.36063182315837644
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Niza Ent,Night Club,43.253717,-79.862338,0.22416728257029253
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Sous Bas,Lounge,43.254119,-79.863658,0.26083521344579547
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.3029244980821501
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Tailgate Charlie's,Sports Bar,43.253962,-79.867155,0.40138306669057805
hub_598,Hunter at Ferguson,43.251798383773966,-79.86318781971931,3,hub_598,Tea Hut,Bar,43.254244,-79.865672,0.33827133604104065
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,33 Bowen,Music Venue,43.253973,-79.866276,0.5522216544571432
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Cat 'N' Fiddle,Pub,43.251502,-79.868593,0.4383195280809026
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Corktown Tavern,Pub,43.249707,-79.864303,0.05181365670450055
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.41453236434072055
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Liquid Kitty,Night Club,43.253962,-79.867155,0.5773165749308339
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Niza Ent,Night Club,43.253717,-79.862338,0.517284923243778
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Sous Bas,Lounge,43.254119,-79.863658,0.5422672848553345
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Tailgate Charlie's,Sports Bar,43.253962,-79.867155,0.5773165749308339
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,Tea Hut,Bar,43.254244,-79.865672,0.5683216356656423
hub_599,Corktown Park,43.2492552510953,-79.8641461491451,10,hub_599,The Lionshead Pub,Pub,43.252287,-79.867845,0.4509867211359712
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,33 Bowen,Music Venue,43.253973,-79.866276,0.7272809141696893
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Black Forest Inn,Bar,43.254392,-79.861571,0.5642675176118537
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Cat 'N' Fiddle,Pub,43.251502,-79.868593,0.7518933034189726
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Corktown Tavern,Pub,43.249707,-79.864303,0.37141378062869923
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.7165212136053979
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Niza Ent,Night Club,43.253717,-79.862338,0.5145607901419549
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.6691902818015415
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Sous Bas,Lounge,43.254119,-79.863658,0.6044522636020185
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.6137411747166537
hub_601,Stinson at West,43.2494985579078,-79.859726111821,1,hub_601,Tea Hut,Bar,43.254244,-79.865672,0.7143701046763796
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Black Forest Inn,Bar,43.254392,-79.861571,0.4661879902036199
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.5624642337678903
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.4270214983676721
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.4334455000107391
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Jax Bar & Grill,Dive Bar,43.249934,-79.848996,0.7252632163188623
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Niza Ent,Night Club,43.253717,-79.862338,0.529794126421905
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.3019255705255688
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Sous Bas,Lounge,43.254119,-79.863658,0.6344688035413653
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.5736533423457917
hub_602,King William at Victoria,43.2541543623113,-79.85582381486893,5,hub_602,Tea Hut,Bar,43.254244,-79.865672,0.7976231893070369
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.824822697453709
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.8627974951154732
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.6720711165716746
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Galley Pump,Pub,43.262919,-79.84451,0.4447662076541593
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Hamilton Specialty Bar,Lounge,43.261754,-79.835642,0.8170395010282537
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,MaiPai Tiki Bar,Tiki Bar,43.257164,-79.837883,0.6057578130839543
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Mosaic - Hamilton,Beer Bar,43.259543,-79.846955,0.17537306316727574
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Sam's,Bar,43.256863,-79.838157,0.5969034618598174
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Vavo John's Bar,Bar,43.260077,-79.850198,0.4429874365867472
hub_603,Barton at Wentworth,43.25893246012055,-79.8449581861496,0,hub_603,Zacks,Bar,43.256738,-79.838321,0.5902809117007461
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.43967275489623797
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.4789966884250527
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.4739344873087002
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.7070086690330432
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Galley Pump,Pub,43.262919,-79.84451,0.8107491888628111
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Jax Bar & Grill,Dive Bar,43.249934,-79.848996,0.6810380918100195
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Mosaic - Hamilton,Beer Bar,43.259543,-79.846955,0.40070504364703263
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.5578840034334575
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Vavo John's Bar,Bar,43.260077,-79.850198,0.506890194897925
hub_604,Cannon at Wentworth - 96,43.2559617394464,-79.8475054418754,3,hub_604,Zacks,Bar,43.256738,-79.838321,0.748772788913677
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.03719511414456141
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.16850572589809498
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.16182126805213834
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,Jax Bar & Grill,Dive Bar,43.249934,-79.848996,0.2288253024063933
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,Mosaic - Hamilton,Beer Bar,43.259543,-79.846955,0.8576478570399485
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.30112121865927105
hub_605,Wentworth at King,43.25199038416551,-79.84910354018211,7,hub_605,Vavo John's Bar,Bar,43.260077,-79.850198,0.90354834052813
hub_606,Bay at Macaulay,43.27236225898336,-79.86627101898192,3,hub_606,Bar Sazerac,Night Club,43.263456,-79.865886,0.990821345005009
hub_606,Bay at Macaulay,43.27236225898336,-79.86627101898192,3,hub_606,Route 66 Diner,Bar,43.272393,-79.862434,0.3106692106088289
hub_606,Bay at Macaulay,43.27236225898336,-79.86627101898192,3,hub_606,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.8218226463668014
hub_606,Bay at Macaulay,43.27236225898336,-79.86627101898192,3,hub_606,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.9297608539119079
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,Cat 'N' Fiddle,Pub,43.251502,-79.868593,0.09844760566408914
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.10107025107046337
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,Liquid Kitty,Night Club,43.253962,-79.867155,0.2232296651237077
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,Mezcal TNT,Bar,43.252188,-79.871305,0.20115064065821078
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,Tailgate Charlie's,Sports Bar,43.253962,-79.867155,0.2232296651237077
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,The Judge,Bar,43.252249,-79.869786,0.07827248070949809
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,The Lionshead Pub,Pub,43.252287,-79.867845,0.0806141882692147
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,The Pheasant Plucker,Pub,43.251875,-79.870279,0.12932607464440418
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,The Ship,Pub,43.252066,-79.869987,0.09931202125102707
hub_607,Haymarket at Hughson,43.2523698048509,-79.86883386969566,6,hub_607,Zen Lounge,Lounge,43.253962,-79.867155,0.2232296651237077
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,Bar Sazerac,Night Club,43.263456,-79.865886,0.037910313663291006
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,Hamilton Strip,Night Club,43.263017,-79.862148,0.3264628905020629
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,Happy Hourz Pub,Pub,43.259965,-79.869097,0.49081489977951515
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,L'étranger on James,Arts and Entertainment,43.259535,-79.868144,0.501498706898743
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.21772754094543698
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,Saint James Espresso Bar & Eatery,Bar,43.260862,-79.866884,0.33126861637498534
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,The Brain,Bar,43.261915,-79.867016,0.22159609598151075
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.13320255170964343
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.1383930371381661
hub_608,James at Colbourne,43.2637774120007,-79.8660421593136,7,hub_608,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.02507458990045154
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,33 Bowen,Music Venue,43.253973,-79.866276,0.3272316081130846
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Black Forest Inn,Bar,43.254392,-79.861571,0.06891876222828659
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Mighty Mikes Pub & Billiards,Pool Hall,43.254333,-79.865966,0.3043005236749642
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Niza Ent,Night Club,43.253717,-79.862338,0.03307100839882957
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Sous Bas,Lounge,43.254119,-79.863658,0.11588763000463939
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.07754192309698622
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Tailgate Charlie's,Sports Bar,43.253962,-79.867155,0.39842754236253125
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Tea Hut,Bar,43.254244,-79.865672,0.2795631696999497
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Undergound,Night Club,43.256647,-79.864966,0.36769898455293293
hub_609,Ferguson at King,43.25400491861888,-79.86223563551903,7,hub_609,Zen Lounge,Lounge,43.253962,-79.867155,0.39842754236253125
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Bottoms Up,Bar,43.255851,-79.833118,0.6677382400380941
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.7257305060802827
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Galley Pump,Pub,43.262919,-79.84451,0.9134565034077969
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,MaiPai Tiki Bar,Tiki Bar,43.257164,-79.837883,0.362679223348624
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Mosaic - Hamilton,Beer Bar,43.259543,-79.846955,0.6786526506668392
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Prince Edward Tavern,Dive Bar,43.255851,-79.833118,0.6677382400380941
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Sam's,Bar,43.256863,-79.838157,0.3242599947209093
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,The Capitol Bar,Bar,43.251372,-79.835377,0.6294023088767053
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Wingporium | Prince Eddy Sports Bar,Bar,43.255851,-79.833118,0.6677382400380941
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,Zacks,Bar,43.256738,-79.838321,0.3052229229624936
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Bottoms Up,Bar,43.255851,-79.833118,0.4469743397616951
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.9718385504846092
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Hamilton Specialty Bar,Lounge,43.261754,-79.835642,0.9410016515382811
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,MaiPai Tiki Bar,Tiki Bar,43.257164,-79.837883,0.4198145782807213
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Prince Edward Tavern,Dive Bar,43.255851,-79.833118,0.4469743397616951
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Sam's,Bar,43.256863,-79.838157,0.38889711646687447
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,The Capitol Bar,Bar,43.251372,-79.835377,0.28310755753843664
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Wingporium | Prince Eddy Sports Bar,Bar,43.255851,-79.833118,0.4469743397616951
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Zacks,Bar,43.256738,-79.838321,0.3772730429593226
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.4679894594162241
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.5123421513921962
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.5113474841566642
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Ideal Vapes,Lounge,43.241421,-79.852798,0.7828933233373979
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Jax Bar & Grill,Dive Bar,43.249934,-79.848996,0.21430436771282782
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.5749957795312571
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Stoneroads Bar & Grill,Bar,43.241259,-79.852724,0.7978978392153011
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,The Capitol Bar,Bar,43.251372,-79.835377,0.7053756020796818
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Your Neighbourhood Bar and Grill,Pub,43.238206,-79.842244,0.8782332116791814
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Buddys Roadhouse,Bar,43.240965,-79.822316,0.7113892074186888
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Faces Cafe & Bar,Bar,43.243401,-79.822633,0.6299487119050511
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Osten Beerhall,Beer Bar,43.248569,-79.821601,0.9128481690704476
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,The Capitol Bar,Bar,43.251372,-79.835377,0.9685910807181427
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Emerson 109,Bar,43.25446,-79.92079,0.406135818750487
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Kookaburra Restaurant,Bar,43.258372,-79.910003,0.7932408057356469
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Phoenix Bar & Grill,Bar,43.262878,-79.921158,0.5494157333881683
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,TwelvEighty Bar & Grill,Lounge,43.258546,-79.919307,0.06853282988132318
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Williams Coffee Pub,Bar,43.257365,-79.917947,0.16683820921078368
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Emerson 109,Bar,43.25446,-79.92079,0.6256064563564363
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Phoenix Bar & Grill,Bar,43.262878,-79.921158,0.337761514048621
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,TwelvEighty Bar & Grill,Lounge,43.258546,-79.919307,0.2934376546832538
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Williams Coffee Pub,Bar,43.257365,-79.917947,0.4598606530422042
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Emerson 109,Bar,43.25446,-79.92079,0.7057763615036952
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Kookaburra Restaurant,Bar,43.258372,-79.910003,0.7095427912136636
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Phoenix Bar & Grill,Bar,43.262878,-79.921158,0.3515826439665756
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,TwelvEighty Bar & Grill,Lounge,43.258546,-79.919307,0.23681695266069414
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Williams Coffee Pub,Bar,43.257365,-79.917947,0.3529161256073161
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Emerson 109,Bar,43.25446,-79.92079,0.8973601532330711
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Phoenix Bar & Grill,Bar,43.262878,-79.921158,0.09965362813567419
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,TwelvEighty Bar & Grill,Lounge,43.258546,-79.919307,0.4960775391546405
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Williams Coffee Pub,Bar,43.257365,-79.917947,0.6649895771898087
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Kookaburra Restaurant,Bar,43.258372,-79.910003,0.9883691881817981
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Phoenix Bar & Grill,Bar,43.262878,-79.921158,0.2789913868382462
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,TwelvEighty Bar & Grill,Lounge,43.258546,-79.919307,0.6775527349100717
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Williams Coffee Pub,Bar,43.257365,-79.917947,0.809165588051555
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.22911920060405674
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Hamilton Club,Night Club,43.255183,-79.869448,0.19434251919091874
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Liquid Kitty,Night Club,43.253962,-79.867155,0.19772591427243136
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Mezcal TNT,Bar,43.252188,-79.871305,0.2022856381440524
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Tailgate Charlie's,Sports Bar,43.253962,-79.867155,0.19772591427243136
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Judge,Bar,43.252249,-79.869786,0.13413313928715478
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Lionshead Pub,Pub,43.252287,-79.867845,0.18436908651869485
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Pheasant Plucker,Pub,43.251875,-79.870279,0.18499225701469968
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Ship,Pub,43.252066,-79.869987,0.15757007473584028
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Zen Lounge,Lounge,43.253962,-79.867155,0.19772591427243136
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Emerson 109,Bar,43.25446,-79.92079,0.9671525852466517
